,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
long,-0.0027971803,-0.0030258836,-0.0032115872,0.0014116244,0.0047242274,0.00035799877,0.004389898,0.004964272,0.0049045365,-0.0028749432,0.0021417406,0.0031575281,0.0014146838,0.004634397,0.004598801,-0.0029180518,0.0044230097,-0.0015213632,-0.002527551,0.0037156094,0.0028080058,0.0036539675,0.0014838143,-0.0043848203,-0.0048025856,-0.003255562,0.004372049,-0.00047793434,-0.0043890113,-0.0028349948,0.0049200375,-0.0009494422,0.002589834,0.00081630994,-0.0032990996,0.0035650567,0.00046301246,0.0022915262,-0.0003400876,-0.004896448,0.00047694417,-0.0014021354,0.0036167887,0.00049279036,0.0009911433,0.0014111937,0.0014412438,0.004101534,-0.0041260743,0.0045975526,0.0014923341,-0.0013471296,-0.0012595579,-0.0026357751,-0.0047882907,-0.0010021853,0.0037542223,0.0032940062,0.0011294669,0.0046964604,0.0041789813,0.0036601191,0.0015055792,-0.0007628281,-0.002029933,0.0015402611,0.0006038116,-0.0017098106,-0.0012706564,0.00046004576,0.0015829919,-0.0011819936,-8.3747895e-05,-0.0006372525,-0.0031754007,0.004173945,0.0030316652,0.00342442,-0.0021207277,0.00406346,0.0002666068,0.0036428175,0.0048706043,0.0037008065,-0.0026182453,0.0013835614,0.00460119,0.0030213373,0.00384695,0.0019813129,0.0017772571,-0.0046069417,0.001959008,0.0041847806,0.004690896,0.0039898097,0.0036810033,-0.0030946021,-0.0031822438,0.003551388
breasts,0.0035515176,-0.0046326974,0.003741788,-0.0027480705,0.00078779313,0.00149969,-0.0022834602,-0.00012869401,0.00024637196,0.0006680589,-0.0034538007,0.004002912,0.0005678672,-0.004750706,-0.0016185469,0.0047278497,0.0035438833,-0.0032723537,0.0030359484,0.0042448794,0.0023408413,-0.0041746763,0.0046037366,0.00079886406,0.0022109244,0.0027889886,0.0031563058,-0.0045785573,0.0038516147,0.005248892,-0.0007351642,-0.0007936181,0.0013448079,-0.0025551466,0.0018361683,0.0045463727,-0.0044473815,0.0036865307,-0.0034468698,0.0020572129,0.0028975375,0.0026446409,0.0015973703,-0.0037208546,-0.0038071603,0.004013042,-0.0011714207,-0.0011316672,0.0043421793,0.00061768055,-0.0053964728,0.0049677175,0.0030676506,0.004089609,0.0032822283,0.0041842153,-0.0023763464,-0.0016214033,-0.004283911,0.0020224445,-0.0014973587,-0.0027307787,0.0015352999,0.0041674054,0.0042367647,0.003037345,0.0013441325,0.0026144474,-0.0037982063,-0.00095223915,0.0016867752,0.002866647,0.00070854014,0.004099108,0.0037789927,0.0041949376,0.0024466757,0.00308069,0.0014462522,-0.003509968,0.003560362,-0.003698912,0.0023151846,-0.0025679965,0.0045448313,0.004685039,-0.004253724,0.0029758895,-0.0015347687,-0.0032948058,0.0025223494,0.0015944173,-0.00014333516,-0.00096544554,0.0034640613,0.004352654,0.0025477516,-0.0009883685,0.0015176202,0.0048525585
human,0.0017872902,-0.0025084564,-0.004645906,0.0016245915,0.0014507028,-0.0020108647,0.0022141777,0.00072885427,-0.0044054026,0.0027894038,0.00052139733,-0.0007431816,-0.0007198868,-0.003659362,-0.0017632539,0.0018292771,-0.002297947,0.0034703088,0.0037525813,0.00056950306,-0.003742643,-0.0027076385,-0.0003742311,0.0009010424,-0.004483907,-0.0012157784,-0.0005698626,-0.0016333637,0.0035034497,0.0011808946,-0.004883715,-0.0041737016,-0.0022379945,-0.0027155846,0.004125423,-0.003049406,0.0048058173,0.0028539624,0.001107771,0.0020476345,0.0042989096,-0.00295797,0.0025573839,0.002353393,0.0020230068,0.003637143,0.0014753613,-0.000111581125,0.0023184519,-0.0018580508,0.0024807388,-0.0040458087,-0.0013859522,-0.0014587791,0.0019978194,-0.004767213,-0.0018268749,0.00013858915,0.0050646123,0.00091828173,0.0045721773,-0.0008673503,-0.0014024389,-0.003983742,-0.001735427,0.0025059276,-0.0034263262,-0.0007335302,0.0025793363,-0.0029511792,0.003122083,0.0020918443,-0.0031793704,-0.001738908,0.0027492559,0.0014668778,0.0027524622,-0.00061681616,0.0013405901,0.003707336,-0.00061838503,0.004376731,0.0035269952,0.0048589217,-0.0047578276,0.0028471285,0.0014326634,0.000956505,8.631371e-05,-0.0018286906,0.003903696,0.0048132204,0.0006057981,9.430649e-05,-3.5402303e-05,-0.0041705905,-0.0038744034,0.003011063,-0.0013202394,0.004852864
health,0.0031172228,0.0027887286,0.001839167,-0.0028804913,0.0035380404,0.0025624635,-0.0015261576,0.004423996,-0.0041147666,0.003077254,0.0034219362,-0.0020147518,-0.0022596465,-0.0036011024,0.00086628716,-0.00077462744,0.004610905,-0.0038172398,-0.0005387661,0.0011944565,-0.0032110421,-0.0034516791,0.0027653538,-0.00044726225,-0.000457002,-0.004443551,-0.0022204705,0.0023085636,-0.00020624738,0.0004904261,-0.0037496097,-0.0014519698,0.001563603,0.0037203194,0.004494383,-0.002760773,-0.0041334764,0.00074775494,0.0035768414,0.0023852275,-0.0014024011,-0.0038926848,0.0038439124,0.0022899953,0.002417969,-0.0017108616,-0.0043379883,0.0027239446,0.0041346005,-0.0031681873,0.0024170883,-0.0005055214,0.0038185213,0.0045157312,-0.004962388,0.0012496415,0.001062024,-0.0030079717,-0.0009228084,-0.0037016503,-0.00203385,0.00053556636,0.0024014,0.0035267994,-0.004500595,0.0014407282,-0.0038604378,0.003668145,-0.00015705638,0.0025947215,0.0041486598,0.0015392379,0.004237683,-0.0017523661,0.004581771,0.0018862184,0.0017106697,-0.0037780735,-0.0005654028,0.0006785417,0.002966726,-0.0005773991,0.0019558785,0.0024744333,0.0016190754,-0.0032285706,-0.0017968522,0.0012130731,-0.00047706615,0.0023729259,0.0012206268,0.0023997168,-0.00094151415,0.0014867532,-0.004704654,-0.004676574,0.0011876331,-0.0039766775,0.0016302017,0.004601371
car,-0.0036327424,0.00034730075,0.0045541604,0.004680273,-0.0002679795,0.0049714865,-0.0004888243,-0.00479086,0.004258945,0.001158405,-0.00444575,0.0038987775,-0.0015386188,0.001632959,0.0010476542,0.004159314,-0.0042451886,2.6092646e-05,-0.003730583,-0.0038704071,0.0030814193,-0.0006680712,-0.0036541133,-0.0047926432,-0.0027818608,-0.002898814,0.0022920496,0.004425749,-0.00053880474,0.0012776789,0.004165273,0.0022907178,-0.001477589,-0.00086965505,0.001151221,-0.002813051,-0.0045059184,-0.003253557,-0.0022220712,-0.004806778,-0.0014664308,0.002453257,-0.0043266253,0.0028197535,-0.0006296533,0.00486243,-0.0031282452,-0.004802795,0.0007963157,-0.0024585219,0.0036612486,0.002256654,0.0021303291,-0.002554619,-0.004395126,-0.0027553376,-0.00055736693,0.00027353465,-0.002525963,0.0012730737,0.0030643595,-0.004477324,0.00023814708,-0.0015834797,0.0023635505,-0.0015241121,0.003955809,0.0031993417,-0.00091135857,0.0014441963,0.0047138636,-0.0014486392,-0.0035175802,-0.0038733778,-0.0026233788,0.00050235825,-0.004445683,0.0038579146,-0.0031358232,0.0039326707,-4.5635177e-05,-0.0031317573,-0.0006789235,0.004353143,-0.0046853074,0.0036989609,0.0019610608,-0.0012403269,0.00090944115,-0.004723312,0.0020316807,0.0036781458,-0.00016707269,0.0019145347,0.0031837176,-0.0036998163,0.001534584,0.0012407845,0.0020183427,0.0003877147
racing,0.0040627704,0.0016294973,-0.0034949246,0.0040151435,0.0035774803,0.0020365198,0.0015068715,-0.00060376077,0.0042418935,0.0039537004,-0.0019110489,0.0023328762,-0.0002018254,0.004068062,-0.00089888816,0.0041802633,-0.0012448203,-0.00073376496,0.00033345143,-0.004389726,0.0040780986,0.004218742,0.00090997736,-0.0026251317,-0.0030053356,-0.0025768173,0.00030742917,0.0032665317,-0.0040301597,5.4963682e-05,0.000826184,0.004380312,0.0015505329,0.0014081579,-0.0038065466,0.00303445,0.00069048756,-0.0026803263,0.0036920854,-0.002228847,0.0015310997,-0.0013558555,-0.0029131612,0.0015860508,-0.0012487106,-0.004410176,-0.0015696909,-0.00011207095,-0.0018759586,0.0019046861,-0.0043265973,0.0026831024,-0.0036220027,0.0026824863,-0.004794019,-0.0015107676,0.004187614,-0.0008347168,0.0033034019,-0.00057795155,-0.0005421241,-0.0021613098,0.001961331,-0.0018229821,-0.0025473938,-0.0021695453,-0.0026078818,-0.0040974505,-0.0013953358,-0.0027358055,-0.00028747285,0.0029279278,-0.003650211,0.00031415487,-0.0013136975,-0.0033786027,0.0029698494,-0.00077535276,-0.00045017674,0.0046119825,-0.003236117,-0.0007759366,-0.00055013347,0.0045160097,-0.0023698267,-0.0034177282,-0.0023418213,-0.0028455444,0.0001885315,-0.0023216668,0.0020714712,-0.0032064896,-0.0027155948,-0.0016087053,-0.0018567838,-0.0026195312,-0.0019061535,-0.004196569,0.0021516944,0.0048834616
high,-0.0020100875,0.0011954486,-0.0032144932,-0.0027693182,-0.0040190625,0.0041896948,0.00043383343,-0.003890213,0.0018973685,0.00013101692,0.00041580526,0.004128872,0.0034916583,-0.0006955011,-0.0026730814,0.0029657385,0.0038219325,-0.0038467806,-0.001509526,-0.0013460895,0.0015030275,0.003995395,-0.00024900257,0.00020257689,0.0029481375,-0.0038307603,-0.0011199968,-0.0035213048,-0.0010951293,0.003959074,0.0043655923,-0.0015705444,0.0019392599,0.0016972128,0.004207258,-0.0029025618,-0.0028821297,0.0010260467,-0.0015699676,0.0036686354,0.00038366616,-0.0019689302,-0.0033308743,0.00381885,-0.0022181745,-0.004950253,0.0001939964,0.0015346025,-0.0013505648,-0.0008617783,-0.00055152137,0.004067427,-0.0045507187,-0.004335559,0.003354832,-0.0019410618,-0.003192252,-0.0049662306,-0.0017639538,-0.0026564244,-0.00044707523,-0.004064966,0.0035321114,-0.0042744824,0.0028074335,-0.00018039728,-0.004365593,0.00049296615,1.6055223e-05,0.0010552757,-0.00086440344,0.0016276328,-0.0010104749,-0.0006235785,0.001784635,-0.0039201444,0.003878074,-0.0016574551,0.0043008253,0.00069397205,-0.0034657698,0.0025239522,0.0045516263,-0.0036051108,-0.004459145,0.0039042209,-0.00406481,0.00078748894,-0.0013187476,-0.0006584269,-0.0045663416,-0.0025896162,0.0014385359,0.0011697919,-0.0015144057,-0.0008090651,0.0021636202,-0.0008195845,0.002145742,0.0033055812
rock,0.0035945335,0.003860713,-0.0038769508,-0.000637227,-0.0045250966,4.5348737e-05,0.0042175273,-0.0019083362,0.0049742404,-0.0041929954,0.001708997,-0.0049374457,0.00137721,0.003224708,0.00031294013,0.0020363093,0.0026477755,0.0012177544,0.00077995873,0.0001829781,0.0003458823,0.0038212233,0.004173184,0.0010591688,-0.00063931226,0.0025635937,-0.001960247,-4.455389e-05,0.0038641067,0.002831393,-0.0035343128,0.0006828361,-0.00030053302,0.0015336208,0.003428496,0.0045290217,-0.0024954814,-0.0025480792,0.0041186553,-0.0016730757,-0.0049879416,-0.0014272402,0.0043638293,-0.0048719416,-0.0017871795,-0.00073990365,-0.0037048073,-0.0025292016,-0.00204443,0.0040246653,-0.00041342506,0.0038851032,-0.002185769,0.0048692566,0.0032176885,0.002756567,0.0038895668,-0.0042611645,0.0038312667,-0.0029436878,0.0017740034,0.0040286914,0.0033673875,-0.00070733303,0.0007231434,0.00387542,-0.004859065,0.0027497471,-0.0022524484,-0.001484716,0.00026875266,-0.003766075,-0.0013336502,0.0032532292,-0.0049143136,-0.004723378,-0.0026626936,-0.00349504,0.0033705619,-0.0036928596,0.0046268855,0.0026184074,-0.0010165321,0.004706604,-0.0034273714,0.0048238835,-0.004357142,-0.0011353072,0.0017684845,-0.00018079771,-0.0017179407,0.0027494682,0.0021626737,0.0006135608,0.0010141133,-0.0019076689,-0.0015625803,-0.000912118,-0.002030541,0.0007697561
roll,0.00015781372,0.0018389355,0.0009926761,-0.004744655,0.001430361,-0.0019134937,-0.003371814,-0.0032642887,-0.0022068291,-0.0005821688,0.0011710646,-0.0030202444,0.0024224324,0.0036163863,0.00083187025,0.0007011113,-0.0025116971,-0.0033316447,-0.0035138035,-0.0045535206,0.0041700643,-0.00024867157,-0.001473281,-0.0021835829,-0.0021813612,-0.00046690222,-0.0012845132,-0.0016367781,0.0031054553,0.003639177,-0.00061047415,0.0006930254,0.001569986,-0.0024402647,3.3561486e-05,0.0047748196,0.0038833509,-0.0019106771,0.0029220467,-0.0019484139,-0.0024408111,0.003820813,-0.00038535072,-0.004246297,0.001031173,0.001369563,-0.0049673268,0.0017149517,0.0029526684,-0.0017003666,0.0044756928,-0.0044729207,-0.004406019,0.0025963087,-0.0015968279,-0.0030998013,0.00011255841,-0.0033560805,0.003203433,-0.003926252,0.0025934365,0.0022066983,0.0011215544,0.0025966873,0.0006083532,-0.0019066683,-0.0024810506,-0.0040399665,-0.0010993063,-0.0033458883,0.0041622613,0.0033063993,-0.0017631702,0.0024037354,-0.003248567,-0.00052867556,0.0037831457,-0.0048168013,-0.004203926,-1.834682e-05,0.0018862571,-0.0038382944,0.0034441308,-0.0017136626,-0.0015842125,-3.3889988e-05,0.0011222602,0.0026823233,0.0032231389,-0.001296427,0.0007670278,0.0018406734,0.0023701114,-0.0037209352,-0.0013052314,6.4654974e-05,-0.0027239826,-0.002505825,-0.002630606,0.00028826704
corrupt,0.0007723859,0.0003917936,-0.0032026141,-0.0028516431,-0.002619154,-0.0036877648,0.004342215,-0.0022104164,0.00029789112,0.003501056,-0.0021981697,0.0039102375,-0.0008635365,-0.0017774547,-0.00014895597,0.0009534646,-0.0014587769,0.0048747887,-0.0018541255,-0.004943359,0.00294888,-0.003083686,0.0018322775,-0.0016255986,0.00200764,-0.0024660446,0.0026989274,0.0045112935,0.003191817,-0.003954508,0.00034153074,0.0040363166,-0.003274379,-0.0010015698,0.0036076484,-0.0046084695,-0.00023950862,-0.00030274616,0.004786567,0.0017331934,0.000720378,0.003920526,0.0015410223,-0.00317637,0.0032891156,-0.003198265,-0.0039849314,0.00036628736,0.0038188668,0.003192909,-0.005044863,0.0031104037,-0.00022764092,0.00064182584,0.0005387458,0.0049570436,-0.0018413787,0.0029497237,0.0047742445,-0.004408841,-0.00015997852,-0.002422629,0.0042233556,-0.004006324,-0.0018013588,-0.0013467876,-0.000820612,-0.0029295061,-0.0047338465,-0.003973306,0.0032730948,0.00023379929,-0.00496543,-0.0022260183,0.0036083162,0.0004303655,0.0028324318,0.004370661,0.0024709739,4.6366e-06,-0.00029733026,0.0027651656,-0.0007839787,0.003642344,-0.0007389597,-0.003118717,-0.0005137674,0.0035339473,0.000701985,-0.002473627,0.0045714034,0.0049165837,-0.0038123254,0.0009806739,0.0034176596,0.0024074286,0.0015024001,-0.0035168494,-0.0029674897,-0.00071715674
politician,-0.00011343914,0.0022477128,-0.004100973,-0.0013045665,0.0036014535,-0.0036248579,0.0043838336,-0.00014389624,-0.0027989412,0.003816214,0.0009849522,-0.0011848791,0.0035952148,0.0014806862,-0.0032238022,0.0013841143,-0.00394204,-0.0019755026,-0.0020628434,-0.004385996,-0.0010357252,-0.0002275007,0.0022498074,-0.004469973,-0.00046450872,0.00052206934,0.002749554,0.00079622783,0.0028036532,0.004696128,0.0027647025,0.0020981587,-0.00071864016,-0.0026340766,-0.0003640567,0.0013537223,0.0014091667,0.00045203694,0.0048720418,-0.0027737156,-0.00026886156,0.003435785,0.003370107,0.001748224,0.003745657,-0.0014704668,0.0040421244,0.0038229236,0.003152923,-0.0013799217,-0.0025749377,0.004824687,0.0039444263,-0.0013283232,-0.00092893024,0.00020304968,-0.0037670662,0.0024842825,-0.0013404288,-0.0035985133,0.0004717714,-0.0012036258,0.0040493887,0.00032007066,-0.0036081653,-0.002562872,-0.0013113626,0.0025721828,0.0005715186,0.0024594998,0.0024923992,0.00089952885,0.003467257,-0.00094037474,0.0035679732,-0.0013471582,0.0028856336,-0.0021393676,0.00025478576,-0.001607542,-0.0010158954,0.0042972905,-0.0015193564,0.004797303,-0.003903523,0.00023532273,0.0005268432,-0.0021553605,0.002676588,0.00017590578,-0.0010830592,-0.003323303,0.0012322576,-0.0003974502,-0.0046696668,-0.00055161753,0.0013910373,-0.0011420944,0.0048128515,0.00413571
melancholy,0.003734655,0.0015881127,0.0049483636,0.00090338266,0.004354904,0.003513584,0.0041006687,0.0045174765,-0.0030569276,-0.0018193246,0.0011585156,-0.004071679,0.0006898211,0.0043071397,-0.001264921,-0.002230559,0.003322626,-0.0027083033,0.0031170591,0.00083418685,-0.004479174,-0.0033389707,0.0039962134,-0.0014216601,0.0005119828,0.0033605597,-0.0029232102,-0.00035188286,-0.003318796,0.00035168364,-0.003241779,0.0041914294,0.0021484888,0.0042288434,0.0048270565,0.0018717882,-0.0050263368,0.00041277922,0.004427403,0.0032191882,0.004864408,0.0031198869,0.0044289026,0.0030815317,0.0039509577,-0.004497901,-0.0019380404,0.0028924458,-0.0029008132,-0.0046516396,-0.0043360377,0.0012100294,-0.0022623294,-0.0017757954,0.00078343105,0.001080137,-0.0022739214,0.0017156173,0.004809626,0.0022262963,-0.0017767057,-0.00076487847,0.0035605566,0.0047487514,0.0011523559,-0.0017379188,0.004497494,0.0011011028,0.004365769,-0.0008503473,-0.0038321542,-0.0034389389,-0.003799522,0.00022413817,-0.0045134835,0.0030013435,-0.0047319634,-0.0016964106,-0.0013726674,-0.001328526,-0.0035973322,-0.0012611054,-0.0014959205,0.0031862534,-0.003948521,-0.00036317177,-0.00010735443,-0.0042764186,0.0016866933,0.004859681,-0.005007419,0.0046405997,0.0031087883,-0.0007371968,0.0021773595,-0.003270857,-0.00039724135,-0.0012190919,0.0009987508,-0.0040360373
cannibal,-0.003397304,-0.0019533564,0.0022865918,0.003680544,-0.0016189336,-0.003749645,-0.0024338034,0.00037731355,-0.003442461,-0.002635094,-0.0019666068,-0.0033301401,0.00015884297,-0.0036962256,-0.00037415748,-0.0006202878,0.0039671944,0.0010389161,0.003564351,0.0013382972,0.0010202626,0.0023233404,0.002375566,0.00030345027,0.0043773022,0.0023056918,0.0046607885,-0.0038516943,0.00058693136,-0.001984107,0.0011624873,0.0019632373,-0.00014520773,-0.003313352,-0.001818069,-0.004092537,-0.00474739,-0.0034993312,-0.0019791867,0.00281418,0.0024909358,0.0029590155,0.0021402678,-0.0027478538,-0.0019841457,-0.0038008103,-0.000115630195,0.00048639064,-0.0033733796,-0.00031275215,0.0026851022,-0.0034742567,0.0013545746,0.0032925773,-0.0009679272,-0.00071401644,0.0041153883,-0.0031263616,-0.0031958467,0.00072502176,-0.0041009136,-0.003591427,-0.0049571577,0.001581561,0.0016821547,-0.0015401448,-0.0013209443,0.0044875,-0.00081141625,0.00298718,0.0024975198,-0.0028861214,-0.0019085712,8.4823296e-05,-0.0037488376,-0.0001902686,0.0043727895,0.0026208784,0.0005291864,-0.0004919024,-0.0022793598,0.002575413,0.0025987457,0.0020522068,-0.00119194,-0.0001775316,-0.0019396986,-0.0012362789,0.004725926,0.002094193,0.00015413358,0.0039978283,0.0028754591,-0.004005022,0.0011223328,-0.002706202,-0.0019562899,-0.00042148284,0.0030281353,-0.00064655056
chainsaw,0.0020692982,0.0011423138,0.0023082658,0.0013154512,-0.0023643498,-0.0003711047,-4.2733867e-05,0.004991215,-0.002470816,0.0017889211,-0.0009588171,0.0013822129,0.0025079192,0.0039464124,0.0022829906,-0.0034900384,0.004571661,-0.0008213715,-0.0041674585,-0.0034596443,0.0005943604,0.0021668612,0.0006719644,-0.0019056943,0.0013402202,-0.0008525679,0.0032890337,0.0012357627,0.0050684386,0.001141244,0.0031810235,0.00013166512,0.0013282155,-0.0031428316,-0.0024997005,-0.0019915951,0.0031149457,-0.0019054158,0.004966161,0.0011150731,0.0025763998,0.0044222204,0.0036804888,-0.0017484751,0.00072867796,0.004103781,-0.0015220301,0.0044117225,0.0011115079,-0.0031102947,-0.00046427574,-0.0033418268,0.0042798906,0.004349285,-0.0016721273,0.0028133309,-0.0030900976,0.0033192264,-0.0045693386,-0.004820161,0.0045129396,0.0008903517,0.0042972285,0.0039834147,0.0034093275,0.003709326,-0.0033432846,0.0031034723,1.8906714e-05,0.00023266251,-0.002325666,0.002118462,0.0045183487,0.0007901591,0.00054233003,0.002809917,0.00056412903,0.0040887548,0.0046610935,0.004427786,-0.004357827,0.0014600498,0.0033665306,0.0018119744,-0.0020267027,-0.0021118545,-0.0013615454,0.00061059574,0.0049917586,0.004707831,0.0030453983,-0.0024769893,-0.0015776446,0.0030250049,-0.0010788464,-0.0037561469,-0.00010585872,0.0047956225,0.0039775106,0.0028732445
hitchhiker,-0.0044745333,0.0009982729,0.0017685624,-0.0012465271,0.0043268623,0.0003123886,-0.001387094,-0.0042527514,0.0018725852,-0.0022091588,-0.003629646,-0.0011994389,0.003537581,-0.0031530454,-0.0043319426,-0.0033968373,0.0028028367,0.004469647,-0.0031374888,-0.0034409603,-0.0034256224,-0.0027621125,-0.0025168199,-0.002799059,-0.0013590408,-0.0047147484,0.00016704122,-0.0013476309,0.0047642924,-0.0041198954,-0.0010521259,0.002779824,-0.0034928934,0.0033553871,0.0005176679,0.0014373548,-0.00235791,0.001342097,0.0028936188,-0.0027325172,0.0032259356,-0.0019967342,-0.0041724048,0.0043626353,-0.00015194366,-0.002224393,0.0048700995,-0.0041261874,-0.0010535851,-0.0017747657,0.0026431677,0.004542949,0.0042931233,-0.004480386,-4.7453643e-05,0.004653119,-0.0019106517,0.0042223907,-0.0016430784,-0.0040816036,-0.000348492,0.0034115142,-0.0046040104,0.0039297375,0.00365088,0.0047441307,-0.0022593443,-0.0038983442,-0.0007785236,0.0004279458,0.0031113897,0.004524011,-0.0027077722,-0.0032903168,-0.0022610603,-0.0047039813,0.001771571,-0.0045322734,-0.0009178042,9.570413e-05,-0.0010064858,0.002523999,-0.004354503,0.0012482035,0.0009175505,-0.00066348,-0.0027465385,0.0025316244,0.0044787065,-0.002291021,-0.0008985516,-0.0016830459,0.004575653,-0.004772145,-0.00050969725,-0.0031588795,0.002986353,0.0045412784,-0.0024855172,-0.0012898908
leatherface,0.0014334768,0.0041639525,0.0018942656,-0.004295076,0.0031340134,3.5338406e-05,0.004863082,0.001429147,0.00013319473,0.00044111372,-0.004128619,0.0033574733,-9.865019e-05,0.0031698644,-0.0025696054,-0.003839665,0.0013038808,-0.0021213938,0.003955335,-0.0015479084,0.0026337975,0.004060501,0.0025955096,0.002963756,0.0025199836,0.0018937765,-0.00023276648,-0.00077088,-0.0029211293,0.004391852,-0.0005502527,-0.0017132465,-0.0044746385,0.002075533,0.004856168,-0.001785988,-0.004486228,-0.0018361473,0.0043957103,0.0024803772,-0.0023811504,0.0016164928,0.0011930654,0.0014896945,-0.0021193053,-0.0005012993,0.0012844604,-0.0038924492,0.0022697197,0.0018924435,-0.0037045528,-0.0017071278,-0.0032260309,-0.0013509553,0.002147232,0.0032699686,0.0020199134,0.004417807,0.004393634,-0.0019113941,0.004076339,0.003258778,-0.004516261,0.00016310065,7.4167576e-05,0.004478789,-0.0017467792,2.9546321e-05,0.0031600385,-0.0024286062,-0.0041799825,0.0028595752,-0.004133368,0.0042168666,-0.0030432504,-0.004372679,0.003177806,0.0044285473,0.003762223,0.000101267586,0.0012496031,-0.00018400986,0.0043288027,-0.00063292915,-0.0048130136,-0.0018798187,-0.0048839464,0.004132213,-0.0018886662,0.0042003123,0.002614722,-0.0010351571,-0.0033365998,0.0026570833,-0.0024220538,-0.0030602324,0.0018623202,0.0034054597,0.0018889689,-0.0008103964
castle,0.0011643465,0.002034537,0.0047465507,-0.001787318,-0.002358215,-0.0015923094,-0.004601669,0.0047658943,-0.00059122674,-0.0012467131,0.002589433,0.0036314183,-0.001129987,0.002072136,-0.00426068,-0.0036312782,0.0011914892,0.0035759255,0.0007865799,0.0047932495,-0.000865271,-0.0020390998,0.0012120324,0.0013251343,0.0029718187,0.001888268,-0.0017866662,0.0037618931,0.0007071188,0.00078066386,0.0023329824,-0.003685206,0.0049023423,0.0030843392,0.0017317833,-0.0028359676,-0.0032985185,-0.0018722118,0.0037248994,0.0007138289,0.0040521235,0.0021000158,0.002153263,0.002740976,0.0005049036,-0.0018337729,-0.004897569,0.00036914035,0.0016016057,-0.00500256,0.0016482876,-0.0013629067,-0.00494134,-0.0026852535,-0.0007261146,-0.0028037324,0.0047256933,0.00018555876,0.0038385799,-0.0026484167,0.0045633595,-0.0011589533,-0.0027108428,0.0027277516,-0.0042293905,-0.000742917,0.0018188545,-0.0021016612,0.00028516247,-1.10618e-05,-0.004697423,0.002702073,-0.0050364216,0.0044615995,0.00048184983,-0.00013828672,0.0038255083,-0.0018475761,0.0015804579,0.0034133317,-0.0036209254,-0.0028640556,0.0004422883,-0.0020531893,-0.003486029,0.003935003,-0.0017376121,-0.004448459,-0.0018764758,-0.0030753643,-0.0015310987,0.0016977844,0.0025957183,-0.003135705,0.0027807967,0.004566015,-0.00028438983,0.0028044342,0.0034854477,0.0048431107
douglas,0.0026405891,0.0049344143,-0.0008743491,-0.0041886647,0.0040541794,-0.0010758867,-0.0009115962,-0.0043270774,1.5653784e-05,0.0028923894,0.0033651358,0.00020314235,-0.004906809,-0.0033463617,-0.002347973,0.0013828361,-0.0016539076,-0.0015924396,0.001802155,-0.0013036566,0.0038926117,-0.0027493355,-0.0031463199,0.0023960394,0.0009385037,0.0011271586,0.0017277942,-0.00014572237,-0.0044870903,-0.003966138,0.003947408,0.0044034477,0.0034761217,0.00060857367,-0.0048569595,0.00043847773,-0.0012272455,0.0021677632,0.0036359811,0.004351736,0.00028311834,0.0026001334,-0.0006738692,-0.0023812498,0.0015215563,0.0016825303,0.0011278836,-0.0050170585,5.7630554e-05,-0.0037955784,0.000621717,-0.0031530056,0.0036565387,0.0027589127,0.0049222694,-0.0015601998,0.0019551483,0.0018849028,0.0024519511,-0.0028644765,0.00075044046,0.0036854106,-0.0031921046,-0.002844121,0.0027881316,0.004836348,0.0033414413,-0.004126672,-0.0030396555,-0.0013903814,6.170179e-05,-0.004081173,-0.0027860878,-0.00028120895,0.0015905368,-0.0010763437,-5.2708918e-05,0.0019840659,0.0015308872,-0.0032412612,-0.005040722,-0.0016012054,-0.00394963,-0.004391495,0.003326722,0.0014941894,-0.002852883,0.0013102388,-0.0036235831,0.00029715098,-0.0015618108,-0.0012241473,-0.004322964,-0.0036330028,-0.0003998346,0.00015195325,0.0016217694,5.616114e-07,0.00024020732,0.00341896
