,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
harper,0.000632517,-0.000113046,0.00114927,-0.003254564,0.003026154,-0.002066213,-0.003038975,0.00237796,-0.000612232,0.002244457,-0.00375653,0.004163895,-0.002761401,0.002775891,0.003959836,-0.002449983,0.000954127,0.002510774,0.004553665,0.004351405,0.001324958,0.003166816,0.000466994,0.00260957,0.003835229,0.004603092,-0.002571525,0.004184576,0.002396033,0.003744817,0.004980705,-0.001553076,-0.002827912,0.004526982,0.001674716,0.003684892,0.000141003,-0.000341321,-0.004166203,0.001925783,-0.003011871,-0.00367274,0.003716753,-0.003897742,0.001068468,0.004207369,0.002169258,-0.003820032,-0.004575634,0.002105036,-0.002450955,-0.003047527,-0.002151815,-0.001435451,0.002358998,-0.00141363,-0.000231032,-0.001264525,0.001406124,-0.003359765,0.004232767,-0.004723669,-0.001135836,0.004249911,0.004896465,0.002517358,0.000645031,0.003922963,-0.002591441,0.000605905,-0.004746659,0.002268299,-0.001662778,0.000761322,0.001898003,0.002684073,0.00063861,0.000480925,-0.003219671,-0.00204055,-0.000161167,-0.002718349,7.02E-05,-0.002869618,0.004372787,0.00254424,0.002013799,0.003080991,0.000591703,-0.00268622,0.003504292,-0.004812814,-0.000144329,0.004347148,0.0037736,-0.000767817,0.00433942,0.002477326,0.001753561,-0.000578532
torn,0.002835455,-0.002909926,0.000243574,0.001234774,-0.001098256,-0.004164469,-0.004230579,-0.003087492,-0.0017313,-0.00065846,-0.004866798,0.004697471,0.001431119,-0.003913784,0.001355921,-0.000494284,0.00271996,-0.000316978,-0.002562104,-0.001142381,0.001595852,0.004226172,-0.002596278,0.004827847,0.001172913,0.004910536,-0.001627595,-0.002477499,-0.002963723,-0.004903147,-0.000575909,-0.003449183,-0.004931287,0.004096007,0.004914639,-0.000683044,0.001672339,0.003646858,-0.004886321,0.000191046,0.000420553,-0.003591521,0.002075887,0.003965476,0.000641833,0.002348563,0.00156988,-0.003843463,-0.002666802,-0.000814087,0.004780815,-0.003460432,0.003188799,0.003570606,-0.003510719,0.003961782,0.002354768,-0.003756639,-0.000989044,-0.001408067,0.004499386,-0.004354169,0.000867465,-0.001889884,-0.000271045,-0.004574704,-0.004343776,0.004077094,-0.001880997,-0.002573563,-0.000736861,0.000799746,0.000963441,-0.003130878,0.004181035,-0.004030705,-0.00143715,-0.003534328,0.004065522,-0.002428499,-0.001185211,0.001147401,0.001374817,-0.000886562,-0.003790354,0.002762071,0.003734533,-0.004026043,-0.002523263,0.001961487,-0.000107178,0.004092375,0.002565922,0.00241758,0.00411903,0.003063337,0.001380388,0.002654036,-0.002137003,-0.000324762
curtain,-0.001911704,-0.00410036,0.002695786,-0.000345621,0.004047241,-0.001057509,0.0003894,0.003657721,-0.002359392,0.00307977,-0.001520304,-0.004390875,0.00176277,0.000928487,-0.001995096,-0.000163445,0.004551988,-0.003402782,-0.000355174,0.000425214,0.00281596,0.001616159,0.001368612,-0.002176096,-0.003227195,0.000455802,-0.000963402,0.000334812,0.00373365,-0.003791049,0.00082419,0.001825474,-0.003613164,0.003405254,0.003871054,-0.004901335,-0.000347043,0.00080685,0.001524718,0.003973529,-0.004555345,-0.002978575,0.003504727,9.71E-05,-0.00494829,-0.003348183,-0.001287213,0.002788134,-0.003169734,0.002835655,0.000210084,-0.003012734,-0.003456585,0.000562727,0.003575583,0.000304266,0.001270383,0.00135866,0.003710446,0.000314378,0.004254703,0.000381659,0.00073294,-0.000821714,0.002721047,0.00209636,-0.001787389,0.003111183,-0.004008848,-0.003373869,-0.000652142,-0.000505588,0.000250896,0.003632654,-0.001313265,0.004353769,-0.003676211,-0.003499249,0.004935382,-0.001043359,-0.004193567,-0.001823452,0.003939833,-0.002054893,-0.003557364,0.001498218,0.004636422,-0.000179291,-0.003502911,0.003393057,-0.001868734,0.002140681,-0.00378562,0.002164944,-0.004459455,-0.001364095,-0.004205834,-0.004632313,0.002560582,0.003505552
funny,0.003480613,0.002392088,-0.002518022,0.000575265,-0.001798665,0.003293826,-0.000362583,0.002253215,-0.001930958,-0.003726712,0.001415362,-0.003294481,-0.001293471,-0.000888139,-0.003418235,-0.004773545,-0.004967147,0.003256636,-0.004037791,-0.004106982,0.004317879,0.001685996,-0.0042344,0.001014503,0.001623726,0.002869464,-0.001180788,0.001110549,0.00251392,0.004910987,-0.001260595,0.003095302,0.002145952,0.004887893,0.004179771,-0.000865198,0.004029687,0.000836537,0.001655364,-0.000922282,0.000143897,0.004205535,0.004395238,-0.000916631,-0.002246806,-0.001787209,-0.002451832,0.002524505,0.002525713,-0.000368394,0.0017157,0.002731041,-0.004470769,0.003049396,0.003875155,-0.002572372,-0.003464377,-0.003427424,-0.004406555,0.002291619,-0.003967213,-0.001422508,0.003859254,-0.000394134,-0.0018883,0.00341883,-0.000680868,0.00206011,-0.002507792,-0.004218205,-0.00243894,-0.004567451,-0.004846443,-0.002988354,0.004777964,-0.003981524,-0.001619624,0.002653773,-0.004830496,-0.004375005,-0.004519692,0.001871928,-0.00347884,0.003323599,0.000978312,0.002180156,-0.002312824,-0.000691211,0.004409115,0.003418048,0.001324983,0.004843463,-0.001438512,0.000876209,-0.001098507,0.003268367,-0.003687267,-0.00078219,-0.002328004,0.00228213
thing,0.000701687,-0.000127003,-0.003394166,-0.003854568,-0.002680464,-0.002174141,-0.003226375,0.002196115,-0.003504103,0.004541428,-0.001885383,0.00057229,-0.001102041,0.001826896,-0.003472688,0.00047576,-0.004568842,-0.004947627,0.001446514,0.001533887,-0.001686605,-0.001566347,-0.003742008,-0.003082572,5.54E-05,0.003660776,0.001235392,0.000318596,0.000654368,-0.001357737,0.001352586,-0.002919241,-0.003118035,0.000211663,0.001183301,0.001669015,0.0037606,0.004805332,0.004994567,-0.001845979,-0.002506713,-0.000404008,0.003597205,0.004393389,0.000484238,-0.001139969,0.003109457,-0.00292664,-0.000450951,0.004689477,0.003987606,0.004248892,-0.00016441,-0.001100189,0.003413163,-0.004658596,-0.000559495,0.00053907,-0.002322848,0.001892082,-0.000684596,0.004817762,-0.00085466,0.001161051,-0.003562093,-0.00167803,-0.001813363,-0.002792044,-0.00342344,-0.003068255,-0.002708359,0.000809998,0.003647835,0.004745181,0.003168106,0.001562908,0.00421245,-0.00066472,-0.00281381,-0.001465486,-0.000560541,-0.004895177,-0.002680161,0.002897049,0.004721453,0.003124058,-0.003028847,-0.000836351,0.002543176,0.001994172,-0.003264134,0.00413075,-0.00213045,-0.000517602,-0.002463953,0.001893556,-0.002344204,-0.002018778,-0.000110214,-0.003006204
way,-0.004003322,0.00020457,0.001944635,0.003633634,-0.004139741,0.00328729,-0.001494537,-0.001091957,0.00155535,-0.004258515,-0.002708076,0.001907645,-0.003912368,0.00199562,-0.001860044,-0.00355702,0.00279186,-0.001890419,-0.003886988,7.88E-05,-0.002360616,0.000169209,-0.002281881,-0.00380646,0.004541406,-0.004082314,-0.001332778,0.003859222,0.001097627,-0.002024662,0.000903167,0.003046426,-0.003211753,0.00274829,0.001631717,-0.003567222,-0.002029422,0.002201819,-0.001991868,-0.001465921,0.004607104,0.004983495,-0.000897261,0.002287492,-0.002229615,-0.004019847,0.003449904,5.62E-05,-0.001204621,-0.001735942,-0.003111237,0.002805252,-0.003659947,-0.00095443,-0.00394911,0.000366011,0.000453154,0.003634095,0.001813057,-0.003914913,-0.002474993,-0.004694332,-0.001114469,-0.000436927,0.00207292,0.003317589,0.001074906,0.003266924,-0.003306405,0.004299047,0.002236285,0.0049283,-0.001127523,0.000852026,-0.00172323,-0.003856358,0.00041696,0.004636826,0.00333773,-0.00461537,0.00435717,-0.004017702,-0.003235936,0.001756572,0.000999883,-0.001745677,-0.004441262,0.00205891,-0.004749893,0.003304307,0.002067395,-0.00072623,0.004371006,-0.002859879,-0.003439053,3.88E-05,-0.000902754,-0.00424686,0.001406842,0.000125037
forum,0.00339955,0.002809943,-0.000666896,-0.001288369,-0.001234207,0.003712188,-0.001459636,0.002373643,0.002205628,0.002822725,-0.00017483,0.002618048,0.004780742,-0.004246782,0.001875592,-0.004580637,0.002712285,0.001325716,-0.001065591,-0.004321239,-0.001836883,0.002559108,2.46E-06,-0.000672429,0.00115242,-0.000960739,-0.002962611,-0.002535109,0.00270166,-0.004559446,0.003915415,-0.003687632,0.003821618,-0.004337958,0.003537575,-0.001379411,-0.004166036,0.002068198,-0.001445169,0.0042088,0.001782509,0.004624646,0.004980963,0.003961425,0.002137956,-0.001872786,0.001791619,-0.004744233,-0.003028587,-0.003767638,-0.003840046,0.003076275,0.000770678,-0.002888839,0.001420551,-0.001167567,0.001891801,6.43E-05,-0.003275715,0.002565998,-0.004565421,1.87E-05,-0.0029448,-0.004616647,-0.003775797,0.003090212,0.004634038,0.003060352,-0.004303582,-0.004401573,0.001516559,0.003264769,-0.000535656,0.004131385,-0.001646546,0.000107471,-0.004323424,0.002722856,0.000504593,0.00015422,-0.001582974,0.003987078,0.002618911,0.001612488,0.004809339,0.000585417,0.000436587,-0.000911439,0.002358647,-0.001736962,0.000997888,0.001504771,0.002476244,0.001331339,0.001197458,-0.00293525,-0.00425594,-0.004137485,-0.001158686,0.003532437
batman,-0.000795656,-0.001391627,0.001489299,-0.002044051,0.004979864,-0.000993308,0.004554985,-0.002121988,-0.001956118,0.003231544,0.001439781,-0.000396417,0.001713013,0.000349394,0.003757021,-0.004135686,0.002159331,0.002544341,0.004415337,-0.003209863,-0.001055804,0.00095339,0.004046689,-0.002126852,0.003891239,-0.001352806,0.004945312,-0.000101188,-0.003430408,0.004776832,0.00017837,-0.000432909,0.00012217,-0.000220761,0.004380477,-0.004900888,-0.003563528,-0.003879797,0.000936978,-0.00195851,-0.004848867,0.004975928,-0.003712578,-0.003671319,-0.002538542,0.004998531,0.001907334,-0.00342574,-0.000924068,-0.000211063,-0.004287422,0.00353213,-0.002913439,0.004541888,-0.001065505,-0.004631116,0.004939249,0.003209642,-0.002022284,-0.001583943,-0.000670195,0.00037183,-0.001936929,0.001733369,0.003349563,-0.000381855,0.001458063,0.002635339,0.000862782,0.001834509,-0.003820209,-0.002233551,-0.000385026,-0.004319827,0.002773471,0.00144843,0.003558264,0.000645371,-0.001350313,-0.001640096,-0.001539823,-0.004654374,-0.001955547,0.001286747,3.10E-06,-0.002819854,-0.00104347,0.002836033,-0.001793839,-5.18E-07,0.003609482,-0.002599577,-0.003308464,-0.002556989,-0.00083963,0.003697401,-0.002536207,0.001488526,0.000903351,0.004112034
movie,0.001445281,0.001999201,0.00445309,-0.001600971,-0.000779997,-0.000531953,-0.004380446,-0.002734882,0.003661378,0.001595114,0.001835937,0.002870235,-0.00031742,-0.001282454,0.004283405,0.004955041,-0.003437146,0.000842297,0.003830549,-0.000253952,0.002350851,0.002205761,-0.002708516,0.003503247,-0.002803984,0.004240106,-0.00097657,0.002166186,-0.003318615,-0.004074173,0.000828684,-0.000441641,-0.001192721,-0.001506047,-0.001722763,0.002641898,-0.003560691,-0.004005215,0.001069947,0.002450265,0.001920749,0.002301819,-0.002694087,0.004971335,-0.00472106,-0.001278318,-0.002831055,-0.002523675,0.004745243,0.004637082,0.002749024,0.00018903,0.001410291,-0.004665215,-0.002317561,-0.004939848,-0.002032249,0.001788532,-0.001288018,0.002461729,0.002739997,0.002897569,0.00265891,-0.004979207,-0.001771163,0.003810037,-7.02E-05,0.001426443,-0.000409,0.004505838,0.002989419,0.002462069,-0.004188074,0.004112866,-0.001802659,0.000984981,-0.003556373,0.002288217,-0.004076528,0.002889146,-0.000519922,-0.000891428,0.001431381,8.65E-05,-0.004630407,-0.000764651,-0.000139173,-0.003942874,-0.001107751,0.002914041,0.003777867,0.004152544,-0.004188335,0.001090577,0.001331164,0.002534019,0.00110813,0.004736287,0.002660841,0.00019646
good,0.00460253,-0.000891142,0.001323653,-0.000330437,0.002723383,0.004951447,-0.002811395,0.002137487,0.003063895,0.000289236,1.14E-05,0.003673077,-0.002213063,-0.001034421,-0.002107289,-0.002036,0.001627635,0.002817205,0.002741328,-0.000403678,-0.001236525,0.002984637,0.001953775,0.003955608,-0.003950675,0.004705417,-0.002449618,0.000147171,-0.000137423,0.004842366,-0.002320681,-0.003524329,0.002148502,0.003635102,-0.003776661,-0.003054459,0.000745658,-0.004851395,0.002806235,-0.000259817,0.003695245,-0.000517332,-0.004951214,-0.004479644,-0.000173641,0.00427036,-0.004525905,0.00287255,-0.003658462,7.51E-05,-0.000910275,0.002929196,-0.000852227,-0.003781569,0.004607495,-0.004566892,-0.000546502,-0.00229363,-0.001635308,0.004553712,-0.003453975,0.004670445,-0.003122029,-0.001924628,0.000816206,-0.000381684,0.00359976,0.002531846,0.004352475,-0.004830804,0.004805102,-0.000880841,0.00241287,0.003679822,-0.001390752,-0.000571843,0.003590798,0.002392503,0.001616055,0.004666378,-0.000455666,-0.002514096,-0.000943614,0.000644336,0.002196484,-0.002429905,0.00303605,-0.00465598,-0.003942038,-0.003595876,0.00104809,0.001954935,0.001844148,0.002488044,-0.003856225,-0.004680384,-0.001307734,-0.002283733,-0.002521795,0.003358282
bad,0.000857389,-0.002875751,-0.000102128,0.004200558,-0.00432324,0.001109411,0.000422013,0.004102014,-0.000436931,-0.004471977,0.004336064,0.00068465,-0.001126342,-0.000295418,0.004274245,0.002785656,0.002397924,-0.004284713,-0.004497881,-0.002755258,0.000427314,-0.004192833,-0.004159935,-0.002593012,0.002995954,-0.000349772,0.001161607,-0.001160931,-0.002497269,-0.003231065,-0.004615753,-0.001154344,0.000907226,-0.001203649,-0.003804216,-0.003004871,0.004514304,-0.002786727,0.000695081,0.00363556,-0.003514253,0.001937943,0.004244895,0.001408118,0.000202997,-0.001562481,-0.000944637,0.003193544,0.002426789,-0.004362283,-0.002169962,-0.001444141,0.00355237,0.004927829,-0.003030507,-0.004932307,-0.002248551,0.0038892,-0.004516565,0.000356133,-0.001984101,0.004427199,0.002765377,0.003263866,-0.004659313,0.004638387,0.002868976,0.004682676,0.004781839,-0.004816396,-0.000612051,-0.002883234,-0.004983249,0.004710557,-0.001552239,0.003836237,-0.004500085,-0.000673622,-0.00159346,-0.003110889,0.003194823,0.002630471,0.00272851,-0.001939351,0.001674049,0.002880637,0.000448878,0.002652507,0.002546493,0.000570417,-0.001674488,0.0046086,0.002850412,-0.002796931,-0.004240728,0.004508882,-0.004339374,0.00419458,-0.003248544,0.000138179
ugly,0.002983338,0.002365627,0.001065241,0.002635185,-0.003284002,-0.004690095,-0.004068678,-0.002574456,0.004897234,-0.002745738,0.001981807,0.000764982,-0.0029965,0.00430469,-0.000426542,-0.003065,-0.000877553,-0.002502417,-0.000515184,0.001680812,0.004403712,-0.002929268,-0.003915001,0.004181948,-0.000534794,0.001977819,-1.19E-05,0.000576535,0.003312241,-0.000416706,-0.002294016,0.004311105,-0.003713328,-0.001338655,-0.000267971,-0.001613424,-0.003288681,0.000281581,0.00318529,-0.001489757,-0.001116691,-0.003869806,0.001750229,-4.25E-05,-0.004092727,0.004577212,-0.001976865,0.0032062,0.001754165,-0.002197261,0.004478929,-0.001337747,-0.001910508,0.004164804,-0.002543079,0.000941253,0.001302172,0.003687903,-0.003905282,-0.000540141,-0.000634841,-0.002249715,-0.002702893,0.001223877,-0.003014228,0.004306692,-0.001391659,-0.002791263,0.000734883,-0.003034607,-0.002822967,-0.004725305,-0.004405301,-0.003325398,-0.001896516,0.002060191,-0.001743928,-0.000286381,-0.004838819,-0.003419889,0.0032375,-0.000739825,0.003931337,-0.0001423,-0.001525571,-0.000237643,-0.004813213,0.004730876,5.31E-05,0.000805734,-0.001617924,0.004678699,0.003653023,0.00097282,0.001135739,-0.00158995,-0.003211689,-0.001774041,0.001333285,-0.003127781
only,-0.002957005,-0.004061181,-0.003813152,0.00258856,-0.004338228,0.004479906,-0.003770926,-0.003511688,0.004393521,0.003425799,0.002510559,0.001804623,0.002814584,0.000436972,0.004787235,0.002797824,0.004794417,-0.003302669,-0.000247356,-0.004153024,0.000797621,-0.002007148,0.003241362,0.004937152,0.004053176,0.003634835,-0.004514963,-0.003156031,-0.002033209,0.001446706,0.000345265,-0.001281395,0.000857499,0.004380583,0.000263684,0.002690719,-0.001767517,0.003248525,0.004556453,-0.002232451,-0.002580308,-0.003243417,-0.001989886,-0.002921347,0.003095832,-0.004250545,-0.001583376,0.00132823,0.002570154,-0.00033633,-0.002439362,-0.002940928,-0.004812441,-0.001865557,0.003388722,0.003961993,-0.004584059,-0.002715881,0.003328288,-0.004600669,0.000980919,0.004326214,0.00134919,0.002749617,0.003953263,0.000633122,-0.00166258,-0.00096446,-0.000476673,0.001004752,0.000647368,-0.002063125,0.003616672,0.001669934,0.002177158,-0.001510839,4.16E-06,-0.001190668,-0.00480356,-0.001917444,-0.003116695,-0.003882924,-0.001445998,0.004860936,0.001778964,6.42E-05,-0.004723797,0.002655931,-0.002642066,-0.001249832,-0.001050151,-0.004038446,-0.003743381,-0.001555156,0.001194881,0.000626069,0.002892084,-0.003631121,0.001744715,-0.001332093
live,0.000130523,0.003066709,0.002213559,0.003869861,0.000892048,-0.002767747,-0.003551035,0.002375971,0.003365492,0.004967346,-0.003418533,-0.000420717,-0.000840381,0.002564808,0.002548841,-0.00332996,0.002294529,-0.003042985,0.004668615,0.000372037,0.002506539,-0.004153402,-0.00022027,0.000645585,0.004157903,-0.00048237,0.004653466,-0.001815856,-0.000867373,-0.004013609,0.001637563,0.003779946,-0.000956446,-0.001710101,0.003798941,0.004488019,0.000229116,0.003437498,0.00146191,0.000671183,0.00355287,-0.002056846,-0.000604753,-0.001996575,-0.003638646,0.001980983,-0.000366848,0.000788741,-0.001683394,-0.002308629,0.000668377,-0.000174083,-0.000223148,-0.004615723,0.00131783,-0.003961009,-0.004290236,-0.00039126,-0.001854607,0.001755826,-0.00297824,0.002526806,0.003565849,0.001871829,0.002937319,0.003042918,0.004994998,0.002477427,0.001550506,0.003192434,-0.001907684,0.001448788,-0.004462332,-0.000670314,0.00208895,-0.001910674,-0.002709779,0.001852354,-0.001206572,-0.000770923,0.0026305,-0.001007643,-0.001439302,-0.004668605,-0.003061444,-0.003067287,0.000215527,-0.002202754,-0.00105383,0.001604987,0.000323226,0.001433366,-0.004790487,0.00098339,-0.00364649,-0.004355092,0.003273308,-0.001855676,0.001861777,-0.001938828
twice,-0.001599478,0.00085405,-0.000383968,-0.003338516,-0.004249106,0.004118659,0.002524439,-0.004059595,0.003602468,-0.004873356,-0.002241552,0.001741577,-0.004821153,-0.002470135,-0.004199527,0.001013995,-0.002555323,0.004552737,-0.002063397,0.000544905,0.001846975,0.002199578,-0.004511629,-0.000319183,0.000770423,0.003261385,0.002417085,0.002464217,0.002432641,-0.004463466,0.001028877,-0.003820626,-0.003268133,0.004289258,0.002929634,-0.002964187,0.001216221,-0.003182038,1.44E-05,0.003420224,-0.003363238,-0.001703981,-0.001279109,-0.003977479,0.004899197,0.002151373,0.004030287,-0.003950947,-0.001488378,0.002925188,-0.001433717,-0.003052638,0.002948398,0.003891854,0.002240844,-0.002261154,-1.85E-05,-0.003714362,-0.004645426,0.003113286,-0.002644906,-0.003447596,0.003657635,-0.00046521,-0.00059654,0.004205797,-0.000881957,-0.00301401,0.002582508,0.001247115,0.00165057,-0.002487844,0.002248025,0.001668698,-0.003085694,0.00298599,-0.002839081,0.002696791,0.004491692,-0.000398143,-0.001466326,-0.003200539,0.004404362,0.002172678,-0.001542211,0.004005931,0.003017313,0.00312748,0.003274465,0.004523999,0.000998745,0.001762844,-0.003719046,-0.001699361,-0.001980616,-0.004714022,0.004000772,0.004669082,-0.002828427,-0.001102679
cold,-0.001003994,-0.002510464,0.004251813,-0.00029178,-0.000422242,-0.001389936,0.001595285,0.002829994,0.004814104,-0.001378754,-0.001560199,-0.004239367,-0.003379877,0.00146364,-0.002205094,0.001336033,0.003387971,-0.00402762,0.000414108,0.004175188,-0.001868092,-0.003376754,0.001516572,0.003062325,-0.002293768,1.98E-05,-0.000683823,-0.004794887,-0.004736642,-0.002935174,-0.000829532,0.003901767,-0.00464573,0.001737009,-0.001630113,0.000383565,-0.004347277,-0.002612038,0.001314493,0.000337588,0.000139245,-0.004528572,0.00036378,0.00328289,0.004160169,-0.001611893,-0.000366484,0.0027339,-0.003173326,-0.003226064,-0.001185222,0.002169808,0.000694914,-0.00333497,-0.001237421,-0.000628384,-0.003876227,-0.001928294,-0.004033927,0.002082915,-0.004150294,-0.004673882,-0.002264081,-0.004196228,-0.002076962,-0.003467665,-0.000445817,-0.002366572,-0.003710232,0.004091498,0.002177313,0.004019692,-0.002151453,-0.004685738,-0.000951555,0.001691443,-0.000945396,-0.00012245,-0.004800896,-0.002998167,0.001860034,-0.00047059,0.000132086,0.001106773,0.002996527,0.004781306,0.004709521,0.003223656,-0.00366938,0.004029985,-0.002405893,-0.00204486,-0.003852212,-0.004237279,0.002330227,0.000524045,-0.003338138,0.004644523,-0.000337692,0.003006239
blood,0.000461108,-0.001330987,-0.004894224,0.003174153,0.00285954,-0.002371242,-0.004848308,-0.002248616,0.004173224,-0.002130192,0.001844955,0.00070822,-0.003968205,0.003051223,-0.002043567,0.002822326,0.003362648,-0.003093595,0.002711583,-0.004420045,-0.000288967,-0.002604472,-0.002259669,-0.00356178,-0.002638514,-0.002012289,0.004817154,-0.002595887,0.001793842,-0.000159797,-0.003412747,0.004658883,0.001202246,0.003172437,0.003899386,-0.00281,0.003029224,0.002424743,0.000298929,0.004760508,-0.00342725,-0.003264654,0.004335595,0.002094968,0.004822724,-0.003487043,0.004804709,-0.003057634,-0.004434342,0.003097019,0.003781455,0.002578462,-0.004018777,-0.004563007,0.003649626,0.000833185,-0.00418014,-0.004242448,0.002741794,-0.001750844,0.00381974,0.000152517,-0.003648308,-0.001487594,0.003890656,0.002089549,0.001498801,-0.002601695,-0.000615918,0.004792946,-0.004328235,0.001134281,-0.000455107,0.004776151,0.004576543,0.001705256,0.001835051,0.000899607,0.002398299,0.003552074,-0.00384824,-0.004195813,0.003526353,-0.003826282,0.00232744,0.003117082,0.004255577,-9.13E-05,0.001544664,0.002017689,-0.002976799,0.004659772,0.001107332,-0.004364586,-0.002827327,-0.000387216,-0.003753278,0.002426739,0.000329007,-0.001173278
point,-0.001454196,-0.00153953,-0.001119173,-0.001592193,0.001738416,-0.000111304,-0.003953836,-0.003458513,0.004317748,0.002577186,0.001490703,-0.001923993,0.000664926,0.003634206,0.002268583,-0.002704245,0.004678943,0.001111734,0.003194502,0.002201902,0.003781602,-0.001583151,-0.000173623,0.0023177,0.002755875,0.001774198,0.004402795,0.002330342,-0.002111748,-0.0005326,0.002120921,0.004644319,-0.000198177,-0.003550252,0.00363141,0.00370248,0.001410209,0.002196937,-0.004245151,0.00157475,-0.003120664,0.003965642,-0.002822927,0.004505228,0.0006464,-0.004189705,-0.00390236,-0.001893648,0.004895963,-0.002427087,-0.002182722,-0.003673179,0.001580812,0.003463099,0.001619863,-0.001365412,0.000910086,-0.004309374,0.001778342,-0.000868541,-0.000266259,0.004109982,0.004160794,-0.002700265,-0.001586538,0.003669852,-0.004708175,-0.003948499,-0.00407302,-0.001137631,-0.003259059,-0.000650139,0.003514363,0.003183109,0.002244765,0.003758391,0.003316202,-0.001867954,0.004230944,0.004653684,-0.002762332,0.002740972,-0.001743677,0.003742115,-0.00039975,0.003643434,0.003601796,0.004777278,0.00194818,-0.004492825,-0.001762562,-0.000405226,0.001173484,-0.002797394,-0.00387098,0.000167623,0.004278276,-0.00148716,-0.003741728,-0.001420717
blank,-0.004884281,-0.00035565,-0.002583285,-0.001990554,-0.003095266,-0.00342623,-0.004625676,0.002885145,0.001821905,-0.000944234,-0.000789611,-0.002532526,-0.003804624,0.003922044,-0.000597454,0.003552932,-0.000110659,0.00056365,0.001435084,-0.004113357,0.002672755,0.002301477,-0.001936743,-0.004419476,0.004691496,-0.003709443,-0.002356303,-0.000233585,0.004465235,0.001121542,-0.004003101,-0.003091352,0.004430234,0.000610876,-0.002696952,0.002596829,0.001461599,0.003378149,0.001247593,0.004864568,0.004278495,-0.001647106,0.002943226,-0.004331817,0.004517858,-0.001064063,0.003823378,0.003494724,0.004118121,-0.000737056,0.000679784,-0.004904121,0.002979159,0.003119861,0.004855007,0.002976923,-0.004623929,-0.001967704,0.002797982,-0.001217323,-0.000523445,0.002997967,0.002115935,-0.002099726,0.003262584,0.000334237,0.00113999,0.000966166,0.001390808,0.000188192,-0.001189116,0.002879906,-0.004400617,0.002586358,0.002737107,0.003122206,0.00170551,-0.00160169,-0.003647743,0.003283262,0.004388769,-0.000357591,0.00095742,0.000511938,0.003380742,0.003166121,0.001505237,-0.003226361,0.000259782,-0.002261058,0.000616412,0.000872504,-0.003744806,0.00297425,0.001464876,0.001952611,-0.003194836,-0.000659211,-0.004614965,-0.000824423
torture,0.004612039,-0.00029273,0.001728076,-0.001449365,-0.004823994,-0.001417564,0.003937745,0.002770004,-0.004808808,0.000720899,-0.004211642,-0.002154415,0.001266347,0.001215983,-0.004714839,0.001677821,-0.004983258,0.001250045,-0.003253046,0.00306984,0.002717033,-0.004954694,0.001636233,-0.000740065,0.001011108,0.003791298,0.004461842,0.003654311,-0.000201458,-0.003542182,-0.002128926,-9.16E-05,-0.003109999,0.000629754,0.004345348,-0.002998357,0.004517448,0.004085387,0.003890939,-0.00012996,0.00348626,0.002186363,0.000627034,-0.00252806,0.003038517,0.00159052,-0.000193488,-0.003600126,0.003226822,0.004869711,-0.001305037,0.004589764,-0.001469632,-0.004016596,-0.00342166,0.004162183,-0.003553248,0.00375154,0.001318846,-0.002983563,-0.000767675,0.000776484,-0.00488523,-0.00388359,0.003128227,0.003838601,0.003238045,-0.004481002,0.004069396,0.000687139,0.001803722,0.004163543,-0.003058112,-0.001423779,0.000886991,0.004230876,2.41E-05,-0.004462783,-0.002981893,4.37E-05,0.001852981,0.0041397,-0.000454347,-0.004172624,-0.003809402,0.002308257,0.000891186,0.000673343,-0.003217425,-0.000881811,-0.002811104,0.001548374,-0.000547913,0.004850908,-0.002551753,0.002681187,0.003424221,-0.001034181,-0.003246558,0.001616132
chamber,0.0045196,0.00418064,-0.001736418,-0.003232683,0.000401786,-0.002649498,0.000375337,0.001327605,0.00302773,-0.004901345,0.004695895,0.000901253,-0.004010174,-0.002386054,-0.001610521,0.004755818,0.000993131,0.000119425,-0.002358586,0.001970903,0.000109841,0.002791105,-0.002183853,-0.001123611,0.002992813,0.004628582,-0.000939461,-0.001847348,-0.00196299,-0.004798714,0.004384565,-0.002768186,-0.002189848,0.001471696,0.002032417,0.003452175,0.000819615,0.002746336,-0.004086585,-0.004878808,0.000457461,0.003640171,-4.48E-05,0.001978895,-0.001337821,0.004194137,-0.00149605,0.003497799,0.000377587,0.000993008,-0.001784312,0.004789607,0.000300591,0.004764558,0.002651287,0.002242694,0.004459134,0.002794886,0.001375584,-0.000354059,0.002082413,0.003692577,-0.00212371,0.004289027,0.003570478,-0.003946825,0.002614144,-0.004725852,0.003767514,0.001433294,0.003744453,0.001206403,0.002670969,0.004056085,0.003345986,-0.003303794,0.001828512,0.004043312,-0.003672131,0.001049124,-0.00225061,-0.004110421,0.002482778,-0.001104643,0.004210206,-0.004708339,0.002235517,0.001926404,0.000956275,-0.000317051,0.001899576,-0.003307779,0.002587412,0.003524907,-0.004198888,0.004489085,-0.002302598,0.003695317,-0.000733982,0.002607231
